Order Date,Segment,Country,City,State,Region,Product ID,Category,Product Name,Sales,Quantity,Discount,Profit
2014-08-05,Consumer,United States,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Xerox 1913,110.96,2,0.0,53.261
2014-08-05,Consumer,United States,Los Angeles,California,West,FUR-CH-10003817,Furniture,"Global Value Steno Chair, Gray",340.144,7,0.2,21.259
2014-09-14,Corporate,United States,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2,0.8,-131.12
2014-09-14,Corporate,United States,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Avery 51,20.16,4,0.2,6.552
2017-04-21,Consumer,United States,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,0.8,-243.16
2015-11-21,Consumer,United States,Newark,Ohio,East,FUR-CH-10004698,Furniture,"Padded Folding Chairs, Black, 4/Carton",396.802,7,0.3,-11.337
2015-11-21,Consumer,United States,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Acme Rosewood Handle Letter Opener,15.88,5,0.2,-3.772
2015-12-15,Home Office,United States,New York City,New York,East,OFF-AR-10001940,Office Supplies,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.0,1.41
2014-12-05,Corporate,United States,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2,0.2,1.861
2014-12-05,Corporate,United States,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7,0.2,76.64
2014-11-19,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10003273,Technology,AT&T TR1909W,503.96,4,0.0,131.03
2014-11-19,Home Office,United States,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Nokia Lumia 521 (T-Mobile),149.95,5,0.0,41.986
2014-11-19,Home Office,United States,Monroe,Louisiana,South,TEC-AC-10002345,Technology,HP Standard 104 key PS/2 Keyboard,29.0,2,0.0,7.25
2016-11-28,Consumer,United States,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Avery Poly Binder Pockets,7.16,2,0.0,3.437
2014-08-26,Home Office,United States,Los Angeles,California,West,TEC-AC-10002323,Technology,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8,0.0,22.984
2016-07-16,Corporate,United States,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",37.224,3,0.2,3.722
2016-07-16,Corporate,United States,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3,0.2,6.255
2015-10-12,Home Office,United States,New York City,New York,East,FUR-BO-10002613,Furniture,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4,0.2,112.392
2015-10-12,Home Office,United States,New York City,New York,East,TEC-PH-10001552,Technology,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6,0.0,20.093
2015-10-12,Home Office,United States,New York City,New York,East,OFF-PA-10000061,Office Supplies,Xerox 205,51.84,8,0.0,24.883
2015-10-12,Home Office,United States,New York City,New York,East,FUR-BO-10002545,Furniture,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3,0.2,46.976
2015-10-12,Home Office,United States,New York City,New York,East,OFF-AR-10003514,Office Supplies,4009 Highlighters by Sanford,19.9,5,0.0,6.567
2015-10-31,Corporate,United States,Redlands,California,West,OFF-EN-10001509,Office Supplies,Poly String Tie Envelopes,14.28,7,0.0,6.712
2014-03-21,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.204
2014-03-21,Consumer,United States,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3,0.2,1.588
2017-11-06,Home Office,United States,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.028
2017-07-06,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2,0.7,-2.259
2017-07-06,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3,0.2,5.82
2017-06-24,Consumer,United States,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3,0.2,6.795
2014-08-03,Consumer,United States,Denver,Colorado,West,FUR-TA-10004289,Furniture,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2,0.5,-161.875
2014-08-03,Consumer,United States,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1,0.2,0.293
2017-12-17,Consumer,United States,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Eureka Sanitaire  Commercial Upright,66.284,2,0.8,-178.967
2017-06-03,Corporate,United States,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7,0.2,9.671
2017-12-09,Consumer,United States,Whittier,California,West,TEC-PH-10001918,Technology,Nortel Business Series Terminal T7208 Digital phone,444.768,4,0.2,44.477
2017-12-01,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,"Tennsco Lockers, Gray",83.92,4,0.0,5.874
2017-12-01,Consumer,United States,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.635
2017-12-01,Consumer,United States,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.482
2017-12-01,Consumer,United States,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.21
2017-12-01,Consumer,United States,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.68
2015-02-09,Corporate,United States,Dallas,Texas,Central,TEC-AC-10001266,Technology,Memorex Micro Travel Drive 8 GB,20.8,2,0.2,6.5
2015-01-02,Corporate,United States,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Avery 505,23.68,2,0.2,8.88
2015-01-02,Corporate,United States,Medina,Ohio,East,FUR-BO-10004695,Furniture,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5,0.5,-244.323
2015-01-02,Corporate,United States,Medina,Ohio,East,TEC-PH-10002844,Technology,Speck Products Candyshell Flip Case,62.982,3,0.4,-14.696
2015-01-02,Corporate,United States,Medina,Ohio,East,TEC-MA-10000864,Technology,Cisco 9971 IP Video Phone Charcoal,1188.0,9,0.7,-950.4
2015-01-02,Corporate,United States,Medina,Ohio,East,TEC-AC-10000109,Technology,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2,0.2,4.479
2016-10-28,Consumer,United States,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,"Personal Filing Tote with Lid, Black/Gray",93.06,6,0.0,26.057
2016-10-28,Consumer,United States,Los Angeles,California,West,TEC-PH-10002563,Technology,Adtran 1202752G1,302.376,3,0.2,22.678
2015-12-24,Consumer,United States,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,OIC Bulk Pack Metal Binder Clips,5.584,2,0.2,1.815
2015-12-24,Consumer,United States,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6,0.2,8.23
2015-12-24,Consumer,United States,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Ibico Standard Transparent Covers,19.776,4,0.7,-13.843
2015-12-24,Consumer,United States,Dublin,Ohio,East,FUR-FU-10000087,Furniture,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4,0.2,19.085
2015-12-24,Consumer,United States,Dublin,Ohio,East,TEC-MA-10001148,Technology,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4,0.7,-383.99
2015-12-24,Consumer,United States,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2,0.2,2.717
2015-08-09,Corporate,United States,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1,0.0,0.968
2015-08-09,Corporate,United States,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Bevis 36 x 72 Conference Tables,622.45,5,0.0,136.939
2015-08-09,Corporate,United States,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Rogers Deluxe File Chest,21.98,1,0.0,0.22
2015-02-28,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Global Low Back Tilter Chair,161.568,2,0.2,-28.274
2015-02-28,Consumer,United States,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,"Global Push Button Manager's Chair, Indigo",389.696,8,0.2,43.841
2014-09-13,Corporate,United States,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,18.648,7,0.7,-12.432
2017-04-07,Home Office,United States,Tampa,Florida,South,FUR-TA-10001705,Furniture,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.048
2017-04-07,Home Office,United States,Tampa,Florida,South,FUR-TA-10003473,Furniture,Bretford Rectangular Conference Table Tops,620.615,3,0.45,-248.246
2017-04-07,Home Office,United States,Tampa,Florida,South,OFF-BI-10001679,Office Supplies,GBC Instant Index System for Binding Systems,5.328,2,0.7,-3.552
2017-04-07,Home Office,United States,Tampa,Florida,South,FUR-FU-10004017,Furniture,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",258.072,3,0.2,0.0
2017-04-07,Home Office,United States,Tampa,Florida,South,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,617.976,3,0.2,-7.725
2017-11-12,Corporate,United States,Santa Clara,California,West,OFF-PA-10002479,Office Supplies,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0.0,4.752
2016-06-04,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Xerox 1957,25.92,5,0.2,9.396
2016-06-04,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419.68,5,0.6,-356.728
2016-06-04,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Staple-based wall hangings,11.688,3,0.6,-4.675
2016-06-04,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,PureGear Roll-On Screen Protector,31.984,2,0.2,11.194
2016-06-04,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,KI Conference Tables,177.225,5,0.5,-120.513
2016-06-04,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Eldon 100 Class Desk Accessories,4.044,3,0.6,-2.831
2016-06-04,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2,0.2,1.204
2014-06-01,Home Office,United States,Lakeville,Minnesota,Central,FUR-CH-10004063,Furniture,Global Deluxe High-Back Manager's Chair,2001.86,7,0.0,580.539
2014-06-01,Home Office,United States,Lakeville,Minnesota,Central,OFF-ST-10002276,Office Supplies,Safco Steel Mobile File Cart,166.72,2,0.0,41.68
2014-06-01,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10004082,Office Supplies,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",47.88,6,0.0,23.94
2014-06-01,Home Office,United States,Lakeville,Minnesota,Central,OFF-AP-10002945,Office Supplies,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,1503.25,5,0.0,496.073
2014-06-01,Home Office,United States,Lakeville,Minnesota,Central,OFF-PA-10000061,Office Supplies,Xerox 205,25.92,4,0.0,12.442
2016-12-10,Consumer,United States,San Francisco,California,West,FUR-CH-10002965,Furniture,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.568,2,0.2,28.137
2016-09-11,Consumer,United States,San Diego,California,West,OFF-PA-10004569,Office Supplies,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.61,1,0.0,3.577
2016-09-11,Consumer,United States,San Diego,California,West,TEC-AC-10003832,Technology,Logitech P710e Mobile Speakerphone,3347.37,13,0.0,636.0
2016-12-10,Consumer,United States,New York City,New York,East,OFF-ST-10001228,Office Supplies,"Fellowes Personal Hanging Folder Files, Navy",80.58,6,0.0,22.562
2016-12-10,Consumer,United States,New York City,New York,East,OFF-EN-10003296,Office Supplies,Tyvek Side-Opening Peel & Seel Expanding Envelopes,361.92,4,0.0,162.864
2015-11-28,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Eldon 100 Class Desk Accessories,12.132,9,0.6,-8.492
2015-11-28,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10004804,Office Supplies,"Belkin 19"" Vented Equipment Shelf, Black",82.368,2,0.2,-19.562
2015-11-28,Corporate,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,"Tenex Personal Project File with Scoop Front Design, Black",53.92,5,0.2,4.044
2015-11-28,Corporate,United States,Chicago,Illinois,Central,TEC-PH-10001580,Technology,Logitech Mobile Speakerphone P710e - speaker phone,647.904,6,0.2,56.692
2017-12-01,Consumer,United States,New York City,New York,East,TEC-AC-10000290,Technology,Sabrent 4-Port USB 2.0 Hub,20.37,3,0.0,6.926
2017-12-01,Consumer,United States,New York City,New York,East,OFF-ST-10002790,Office Supplies,Safco Industrial Shelving,221.55,3,0.0,6.647
2017-12-01,Consumer,United States,New York City,New York,East,OFF-BI-10003460,Office Supplies,Acco 3-Hole Punch,17.52,5,0.2,6.132
2017-06-08,Corporate,United States,Pasadena,Texas,Central,OFF-AP-10002203,Office Supplies,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,2,0.8,-4.466
2014-09-19,Corporate,United States,Houston,Texas,Central,TEC-MA-10000822,Technology,Lexmark MX611dhe Monochrome Laser Printer,3059.982,3,0.4,-509.997
2014-09-19,Corporate,United States,Houston,Texas,Central,TEC-MA-10003353,Technology,Xerox WorkCentre 6505DN Laser Multifunction Printer,2519.958,7,0.4,-251.996
2016-06-06,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001433,Technology,Cisco Small Business SPA 502G VoIP phone,328.224,4,0.2,28.72
2015-11-10,Consumer,United States,Brentwood,California,West,TEC-AC-10004469,Technology,Microsoft Sculpt Comfort Mouse,79.9,2,0.0,35.156
2017-06-16,Corporate,United States,Chapel Hill,North Carolina,South,OFF-AR-10003602,Office Supplies,"Quartet Omega Colored Chalk, 12/Pack",14.016,3,0.2,4.73
2016-01-22,Consumer,United States,Morristown,New Jersey,East,OFF-FA-10003472,Office Supplies,Bagged Rubber Bands,7.56,6,0.0,0.302
2017-12-09,Corporate,United States,Cincinnati,Ohio,East,OFF-ST-10004180,Office Supplies,Safco Commercial Shelving,37.208,1,0.2,-7.442
2017-12-09,Corporate,United States,Cincinnati,Ohio,East,OFF-EN-10004386,Office Supplies,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.576,3,0.2,21.591
2017-12-28,Corporate,United States,San Francisco,California,West,OFF-ST-10003208,Office Supplies,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.494
2015-07-30,Consumer,United States,San Francisco,California,West,TEC-AC-10003628,Technology,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,209.93,7,0.0,92.369
2015-07-30,Consumer,United States,San Francisco,California,West,FUR-FU-10003274,Furniture,Regeneration Desk Collection,5.28,3,0.0,2.323
2015-07-30,Consumer,United States,San Francisco,California,West,OFF-BI-10002557,Office Supplies,Presstex Flexible Ring Binders,10.92,3,0.2,4.095
2017-09-16,Corporate,United States,Inglewood,California,West,OFF-PA-10002615,Office Supplies,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0.0,4.057
2017-09-16,Corporate,United States,Inglewood,California,West,OFF-AR-10001427,Office Supplies,Newell 330,5.98,1,0.0,1.555
2017-10-13,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10000673,Office Supplies,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",11.648,2,0.2,4.077
2017-10-13,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004470,Office Supplies,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",18.176,4,0.2,5.907
2017-10-13,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000876,Office Supplies,Eldon Simplefile Box Office,59.712,6,0.2,5.971
2017-10-13,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-LA-10002043,Office Supplies,Avery 489,24.84,3,0.2,8.694
2015-09-26,Consumer,United States,Houston,Texas,Central,OFF-BI-10004967,Office Supplies,Round Ring Binders,2.08,5,0.8,-3.432
2015-09-26,Consumer,United States,Houston,Texas,Central,TEC-PH-10001760,Technology,Bose SoundLink Bluetooth Speaker,1114.4,7,0.2,376.11
2015-11-02,Consumer,United States,Los Angeles,California,West,FUR-TA-10002903,Furniture,"Bevis Round Bullnose 29"" High Table Top",1038.84,5,0.2,51.942
2015-09-26,Consumer,United States,Portland,Oregon,West,OFF-PA-10000474,Office Supplies,Easy-staple paper,141.76,5,0.2,47.844
2015-09-26,Consumer,United States,Portland,Oregon,West,TEC-AC-10001956,Technology,Microsoft Arc Touch Mouse,239.8,5,0.2,47.96
2015-09-26,Consumer,United States,Portland,Oregon,West,OFF-PA-10004100,Office Supplies,Xerox 216,31.104,6,0.2,10.886
2016-12-18,Corporate,United States,Tamarac,Florida,South,OFF-BI-10000778,Office Supplies,GBC VeloBinder Electric Binding Machine,254.058,7,0.7,-169.372
2016-12-18,Corporate,United States,Tamarac,Florida,South,OFF-AP-10002684,Office Supplies,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",194.528,2,0.2,24.316
2016-12-18,Corporate,United States,Tamarac,Florida,South,OFF-SU-10000646,Office Supplies,Premier Automatic Letter Opener,961.48,5,0.2,-204.315
2016-11-20,Home Office,United States,Columbus,Ohio,East,OFF-FA-10002983,Office Supplies,Advantus SlideClip Paper Clips,19.096,7,0.2,6.684
2016-11-20,Home Office,United States,Columbus,Ohio,East,OFF-LA-10004689,Office Supplies,Avery 512,18.496,8,0.2,6.242
2016-11-20,Home Office,United States,Columbus,Ohio,East,TEC-AC-10002001,Technology,Logitech Wireless Gaming Headset G930,255.984,2,0.2,54.397
2016-11-20,Home Office,United States,Columbus,Ohio,East,FUR-BO-10004709,Furniture,"Bush Westfield Collection Bookcases, Medium Cherry Finish",86.97,3,0.5,-48.703
2014-12-26,Corporate,United States,Colorado Springs,Colorado,West,FUR-FU-10004091,Furniture,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",300.416,8,0.2,78.859
2014-12-26,Corporate,United States,Colorado Springs,Colorado,West,FUR-CH-10001891,Furniture,Global Deluxe Office Fabric Chairs,230.352,3,0.2,20.156
